,playerID,yearID,LastOfteamID,nameFirst,nameLast,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
497,broxtke01,2016,MIL,Keon,Broxton,75.0,50.0,207.0,9.0,19.0,23.0,28.0,10.0,1.0,4.0,36.0,88.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,cf,"['cf', 'of']",0.24154589371980675,0.35390946502057613,30.0,0.42995169082125606,0.7838611558418322,0.36231884057971014,0.19148936170212766,0.22764227642276422,0.14285714285714285,0.3709677419354839,0.6652,0.8616171717983565
4459,solerjo01,2016,CHN,Jorge,Soler,86.0,54.0,227.0,12.0,31.0,0.0,37.0,9.0,0.0,0.0,31.0,66.0,0.0,3.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,7.0,60.0,7.0,of,"['lf', 'of']",0.23788546255506607,0.3333333333333333,33.0,0.43612334801762115,0.7694566813509545,0.3568281938325991,0.2553191489361702,0.3008130081300813,0.23308270676691728,0.0,0.7372,0.844862942111204
3734,profaju01,2016,TEX,Jurickson,Profar,90.0,65.0,272.0,5.0,20.0,2.0,35.0,6.0,3.0,1.0,30.0,61.0,0.0,3.0,2.0,0,0.0,0.0,17.0,19.0,25.0,11.0,14.0,0.0,0.0,14.0,6.0,3b,"['1b', '2b', '3b', 'ss', 'lf', 'of']",0.23897058823529413,0.32131147540983607,51.0,0.3382352941176471,0.6595467695274831,0.35845588235294124,0.10638297872340426,0.2845528455284553,0.15037593984962405,0.03225806451612903,0.8992,0.838077519304722
3930,rickajo01,2016,BAL,Joey,Rickard,85.0,69.0,257.0,5.0,19.0,4.0,32.0,13.0,0.0,1.0,18.0,54.0,0.0,2.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,31.0,13.0,51.0,82.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.26848249027237353,0.31899641577060933,51.0,0.377431906614786,0.6964283223853953,0.4027237354085603,0.10638297872340426,0.2601626016260163,0.14285714285714285,0.06451612903225806,0.8452,0.825458315079567
4613,taylomi02,2016,WAS,Michael,Taylor,76.0,51.0,221.0,7.0,16.0,14.0,28.0,11.0,0.0,3.0,14.0,77.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,5.0,69.0,0.0,of,"['cf', 'of']",0.23076923076923078,0.27848101265822783,33.0,0.3755656108597285,0.6540466235179563,0.3461538461538462,0.14893617021276595,0.22764227642276422,0.12030075187969924,0.22580645161290322,0.7156,0.7648615435393842
1993,hazelje01,2016,SLN,Jeremy,Hazelbaker,114.0,47.0,200.0,12.0,28.0,5.0,35.0,7.0,3.0,2.0,18.0,64.0,2.0,0.0,4.0,2,0.0,0.0,0.0,0.0,0.0,0.0,52.0,21.0,6.0,73.0,0.0,of,"['lf', 'cf', 'of']",0.235,0.29545454545454547,25.0,0.48,0.7754545454545454,0.3525,0.2553191489361702,0.2845528455284553,0.21052631578947367,0.08064516129032258,0.64,0.75746782178843
3487,pearcst01,2016,TBA,Steve,Pearce,60.0,63.0,204.0,10.0,29.0,0.0,26.0,11.0,1.0,3.0,26.0,40.0,2.0,1.0,0.0,1,0.0,0.0,40.0,15.0,2.0,0.0,7.0,0.0,6.0,12.0,13.0,1b,"['1b', '2b', 'of', 'dh']",0.3088235294117647,0.3879310344827586,41.0,0.5196078431372549,0.9075388776200135,0.4632352941176471,0.2127659574468085,0.21138211382113822,0.21804511278195488,0.0,0.6544,0.7233923961128438
1061,deazaal01,2016,NYN,Alejandro,De Aza,130.0,48.0,234.0,6.0,25.0,4.0,31.0,9.0,0.0,3.0,26.0,67.0,1.0,5.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,46.0,14.0,76.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.20512820512820512,0.29699248120300753,33.0,0.32051282051282054,0.6175053017158281,0.3076923076923077,0.1276595744680851,0.25203252032520324,0.18796992481203006,0.06451612903225806,0.7624,0.7165572359059036
3773,raburry01,2016,COL,Ryan,Raburn,113.0,49.0,223.0,9.0,30.0,0.0,30.0,10.0,2.0,0.0,28.0,80.0,0.0,2.0,0.0,3,0.0,0.0,5.0,0.0,0.0,0.0,47.0,0.0,2.0,49.0,6.0,of,"['lf', 'of']",0.21973094170403587,0.30859375,28.0,0.40358744394618834,0.7121811939461884,0.3295964125560538,0.19148936170212766,0.24390243902439024,0.22556390977443608,0.0,0.7228,0.7159710745456053
4245,santada01,2016,MIN,Danny,Santana,75.0,56.0,233.0,2.0,14.0,12.0,29.0,10.0,2.0,9.0,12.0,55.0,0.0,1.0,1.0,1,0.0,0.0,0.0,3.0,1.0,3.0,17.0,40.0,6.0,61.0,4.0,of,"['lf', 'cf', 'of']",0.24034334763948498,0.2793522267206478,42.0,0.3261802575107296,0.6055324842313774,0.3605150214592275,0.0425531914893617,0.23577235772357724,0.10526315789473684,0.1935483870967742,0.7588,0.7114904253655985
5103,youngch04,2016,BOS,Chris,Young,76.0,56.0,203.0,9.0,24.0,4.0,29.0,18.0,0.0,2.0,21.0,50.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,3.0,69.0,2.0,of,"['lf', 'of']",0.27586206896551724,0.3524229074889868,29.0,0.4975369458128079,0.8499598533017947,0.41379310344827586,0.19148936170212766,0.23577235772357724,0.18045112781954886,0.06451612903225806,0.6508,0.7067831694855427
1010,darnach01,2016,ATL,Chase,d'Arnaud,84.0,57.0,233.0,1.0,21.0,9.0,24.0,14.0,2.0,3.0,23.0,50.0,1.0,3.0,0.0,3,0.0,0.0,0.0,10.0,19.0,21.0,8.0,4.0,1.0,13.0,0.0,ss,"['2b', '3b', 'ss', 'of']",0.2446351931330472,0.31679389312977096,40.0,0.33476394849785407,0.6515578416276251,0.36695278969957085,0.02127659574468085,0.1951219512195122,0.15789473684210525,0.14516129032258066,0.7588,0.6726059076730277
4414,smithma05,2016,ATL,Mallex,Smith,72.0,45.0,189.0,3.0,22.0,16.0,28.0,7.0,4.0,8.0,20.0,48.0,0.0,2.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,1.0,56.0,0.0,of,"['lf', 'cf', 'of']",0.23809523809523808,0.3160377358490566,31.0,0.36507936507936506,0.6811171009284216,0.35714285714285715,0.06382978723404255,0.22764227642276422,0.16541353383458646,0.25806451612903225,0.6004,0.643684619646275
367,blancgr01,2016,SFN,Gregor,Blanco,106.0,54.0,241.0,1.0,18.0,6.0,28.0,10.0,4.0,3.0,29.0,51.0,4.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,34.0,75.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.22406639004149378,0.3088235294117647,39.0,0.3112033195020747,0.6200268489138394,0.3360995850622407,0.02127659574468085,0.22764227642276422,0.13533834586466165,0.0967741935483871,0.7876000000000001,0.6435723729558177
1900,guyerbr01,2016,TBA,Brandon,Guyer,63.0,51.0,212.0,7.0,18.0,2.0,27.0,12.0,1.0,1.0,12.0,42.0,1.0,23.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,51.0,18.0,19.0,83.0,12.0,of,"['lf', 'cf', 'rf', 'of', 'dh']",0.24056603773584906,0.3467741935483871,31.0,0.4056603773584906,0.7524345709068777,0.3608490566037736,0.14893617021276595,0.21951219512195122,0.13533834586466165,0.03225806451612903,0.6832,0.6127578662405331
320,beltrca01,2016,TEX,Carlos,Beltran,52.0,54.0,193.0,7.0,29.0,1.0,23.0,12.0,0.0,0.0,13.0,31.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0,73.0,dh,"['rf', 'of', 'dh']",0.27979274611398963,0.32524271844660196,35.0,0.45077720207253885,0.7760199205191408,0.41968911917098445,0.14893617021276595,0.18699186991869918,0.21804511278195488,0.016129032258064516,0.6148,0.6085236939097499
4966,weeksri01,2016,ARI,Rickie,Weeks,108.0,43.0,180.0,9.0,27.0,5.0,29.0,9.0,1.0,0.0,20.0,54.0,0.0,4.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,38.0,6.0,of,"['lf', 'of']",0.2388888888888889,0.32682926829268294,24.0,0.45,0.776829268292683,0.3583333333333334,0.19148936170212766,0.23577235772357724,0.20300751879699247,0.08064516129032258,0.5680000000000001,0.6073327122567287
2054,hernaen02,2016,LAN,Enrique,Hernandez,109.0,41.0,216.0,7.0,18.0,2.0,25.0,8.0,0.0,0.0,28.0,64.0,1.0,0.0,0.0,0,0.0,0.0,0.0,11.0,5.0,2.0,41.0,22.0,7.0,62.0,1.0,of,"['2b', 'lf', 'cf', 'of']",0.18981481481481483,0.2827868852459016,26.0,0.32407407407407407,0.6068609593199756,0.28472222222222227,0.14893617021276595,0.2032520325203252,0.13533834586466165,0.03225806451612903,0.6976,0.5612239683304662
1448,florera02,2016,MIL,Ramon,Flores,104.0,51.0,249.0,2.0,19.0,3.0,18.0,8.0,0.0,0.0,31.0,58.0,3.0,2.0,3.0,4,0.0,0.0,2.0,0.0,0.0,0.0,13.0,29.0,49.0,83.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.20481927710843373,0.2937062937062937,41.0,0.26104417670682734,0.554750470413121,0.3072289156626506,0.0425531914893617,0.14634146341463414,0.14285714285714285,0.04838709677419355,0.8164,0.5611670802456332
4602,szczuma01,2016,CHN,Matt,Szczur,107.0,48.0,185.0,5.0,24.0,2.0,30.0,9.0,1.0,4.0,13.0,39.0,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.0,15.0,70.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.2594594594594595,0.31155778894472363,33.0,0.4,0.7115577889447237,0.3891891891891892,0.10638297872340426,0.24390243902439024,0.18045112781954886,0.03225806451612903,0.5860000000000001,0.5579797063737798
4371,shuckja01,2016,CHA,J. B.,Shuck,81.0,46.0,224.0,4.0,14.0,3.0,27.0,5.0,2.0,3.0,12.0,21.0,0.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,2.0,65.0,10.0,of,"['cf', 'of', 'dh']",0.20535714285714285,0.24789915966386555,35.0,0.29910714285714285,0.5470063025210083,0.3080357142857143,0.0851063829787234,0.21951219512195122,0.10526315789473684,0.04838709677419355,0.7263999999999999,0.5566436229809839
3354,omallsh01,2016,SEA,Shawn,O'Malley,89.0,48.0,210.0,2.0,17.0,6.0,24.0,9.0,2.0,2.0,18.0,59.0,0.0,3.0,1.0,0,0.0,0.0,0.0,12.0,7.0,36.0,15.0,5.0,19.0,34.0,1.0,ss,"['2b', 'ss', 'lf', 'rf', 'of']",0.22857142857142856,0.2987012987012987,35.0,0.319047619047619,0.6177489177489177,0.34285714285714286,0.0425531914893617,0.1951219512195122,0.12781954887218044,0.0967741935483871,0.676,0.544265194918931
809,choosh01,2016,TEX,Shin-Soo,Choo,48.0,43.0,178.0,7.0,17.0,6.0,27.0,7.0,0.0,3.0,25.0,46.0,1.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,4.0,rf,"['rf', 'of']",0.24157303370786518,0.35714285714285715,29.0,0.398876404494382,0.7560192616372392,0.3623595505617978,0.14893617021276595,0.21951219512195122,0.12781954887218044,0.0967741935483871,0.5608000000000001,0.53578924998422
86,altheaa01,2016,PHI,Aaron,Altherr,57.0,39.0,198.0,4.0,22.0,7.0,23.0,6.0,0.0,2.0,23.0,69.0,2.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,42.0,57.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.19696969696969696,0.29955947136563876,29.0,0.2878787878787879,0.5874382592444267,0.29545454545454547,0.0851063829787234,0.18699186991869918,0.16541353383458646,0.11290322580645161,0.6328,0.5352662562979742
1503,frankni01,2016,TBA,Nick,Franklin,60.0,47.0,174.0,6.0,26.0,6.0,18.0,10.0,1.0,1.0,12.0,42.0,1.0,3.0,2.0,0,0.0,0.0,9.0,8.0,0.0,5.0,18.0,0.0,7.0,25.0,8.0,of,"['lf', 'of']",0.27011494252873564,0.328042328042328,30.0,0.4425287356321839,0.770571063674512,0.4051724137931035,0.1276595744680851,0.14634146341463414,0.19548872180451127,0.0967741935483871,0.5464,0.5307928309444933
1117,deshide02,2016,TEX,Delino,DeShields,74.0,38.0,182.0,4.0,13.0,8.0,36.0,7.0,0.0,3.0,15.0,54.0,0.0,2.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,0.0,59.0,6.0,of,"['lf', 'cf', 'of']",0.2087912087912088,0.275,27.0,0.3131868131868132,0.5881868131868132,0.31318681318681324,0.0851063829787234,0.2926829268292683,0.09774436090225563,0.12903225806451613,0.5752,0.527891377176299
75,almonab01,2016,CLE,Abraham,Almonte,67.0,48.0,182.0,1.0,22.0,8.0,24.0,20.0,1.0,0.0,8.0,42.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,36.0,58.0,0.0,of,"['lf', 'rf', 'of']",0.26373626373626374,0.29381443298969073,26.0,0.4010989010989011,0.6949133340885918,0.39560439560439564,0.02127659574468085,0.1951219512195122,0.16541353383458646,0.12903225806451613,0.5752,0.5213893120658161
2310,jennide01,2016,TBA,Desmond,Jennings,65.0,40.0,200.0,7.0,20.0,2.0,22.0,7.0,1.0,0.0,21.0,58.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,62.0,2.0,of,"['lf', 'cf', 'of']",0.2,0.28125,25.0,0.35,0.63125,0.30000000000000004,0.14893617021276595,0.17886178861788618,0.15037593984962405,0.03225806451612903,0.64,0.5186764564456994
3881,reimono01,2016,BAL,Nolan,Reimold,104.0,45.0,203.0,6.0,15.0,1.0,25.0,9.0,1.0,2.0,22.0,62.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,62.0,8.0,32.0,95.0,2.0,of,"['lf', 'rf', 'of']",0.22167487684729065,0.29955947136563876,29.0,0.3645320197044335,0.6640914910700723,0.332512315270936,0.1276595744680851,0.2032520325203252,0.11278195488721804,0.016129032258064516,0.6508,0.5156515590405325
342,bethach01,2016,SDN,Christian,Bethancourt,73.0,44.0,193.0,6.0,25.0,1.0,20.0,9.0,0.0,2.0,10.0,56.0,0.0,0.0,0.0,1,2.0,41.0,0.0,1.0,0.0,0.0,8.0,0.0,4.0,12.0,2.0,c,"['c', 'of']",0.22797927461139897,0.2647058823529412,29.0,0.36787564766839376,0.6325815300213349,0.3419689119170985,0.1276595744680851,0.16260162601626016,0.18796992481203006,0.016129032258064516,0.6148,0.5141751119111018
177,ascheco01,2016,PHI,Cody,Asche,71.0,42.0,197.0,4.0,18.0,3.0,22.0,15.0,0.0,1.0,18.0,54.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,lf,"['lf', 'of']",0.2131979695431472,0.28440366972477066,23.0,0.350253807106599,0.6346574768313696,0.3197969543147208,0.0851063829787234,0.17886178861788618,0.13533834586466165,0.04838709677419355,0.6292,0.4829050657317768
3365,ortegra01,2016,LAA,Rafael,Ortega,66.0,43.0,185.0,1.0,16.0,8.0,24.0,8.0,0.0,3.0,13.0,23.0,0.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,10.0,9.0,59.0,2.0,of,"['lf', 'cf', 'of']",0.23243243243243245,0.2828282828282828,34.0,0.2918918918918919,0.5747201747201747,0.3486486486486487,0.02127659574468085,0.1951219512195122,0.12030075187969924,0.12903225806451613,0.5860000000000001,0.4772268004564355
1695,goeddty01,2016,PHI,Tyler,Goeddel,92.0,41.0,213.0,4.0,16.0,3.0,17.0,3.0,3.0,0.0,17.0,52.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,12.0,77.0,0.0,of,"['lf', 'rf', 'of']",0.19248826291079812,0.2575107296137339,31.0,0.29107981220657275,0.5485905418203066,0.2887323943661972,0.0851063829787234,0.13821138211382114,0.12030075187969924,0.04838709677419355,0.6868,0.46753086397175736
4039,rominan01,2016,DET,Andrew,Romine,109.0,41.0,174.0,2.0,16.0,8.0,21.0,5.0,2.0,0.0,13.0,38.0,0.0,4.0,3.0,0,1.0,0.0,20.0,12.0,44.0,14.0,1.0,22.0,2.0,25.0,4.0,3b,"['1b', '2b', '3b', 'ss', 'cf', 'of']",0.23563218390804597,0.3036649214659686,32.0,0.3218390804597701,0.6255040019257387,0.35344827586206895,0.0425531914893617,0.17073170731707318,0.12030075187969924,0.12903225806451613,0.5464,0.44589856327238975
3617,phamth01,2016,SLN,Tommy,Pham,78.0,36.0,159.0,9.0,17.0,2.0,26.0,7.0,0.0,2.0,20.0,71.0,1.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,5.0,66.0,0.0,of,"['lf', 'cf', 'of']",0.22641509433962265,0.3241758241758242,20.0,0.44025157232704404,0.7644273965028683,0.339622641509434,0.19148936170212766,0.21138211382113822,0.12781954887218044,0.03225806451612903,0.49240000000000006,0.44442632005930505
3542,peralda01,2016,ARI,David,Peralta,48.0,43.0,171.0,4.0,15.0,2.0,23.0,9.0,5.0,0.0,8.0,42.0,1.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,44.0,48.0,0.0,of,"['rf', 'of']",0.25146198830409355,0.29508196721311475,25.0,0.4327485380116959,0.7278305052248106,0.37719298245614036,0.0851063829787234,0.18699186991869918,0.11278195488721804,0.03225806451612903,0.5356000000000001,0.425443820047801
2258,jacksau01,2016,CHA,Austin,Jackson,54.0,46.0,181.0,0.0,18.0,2.0,24.0,12.0,2.0,1.0,17.0,39.0,0.0,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,cf,"['cf', 'of']",0.2541436464088398,0.31840796019900497,32.0,0.3425414364640884,0.6609493966630934,0.3812154696132597,0.0,0.1951219512195122,0.13533834586466165,0.03225806451612903,0.5716,0.4252325779216724
503,bruceja01,2016,NYN,Jay,Bruce,50.0,37.0,169.0,8.0,19.0,0.0,14.0,5.0,0.0,0.0,17.0,43.0,4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,138.0,2.0,rf,"['rf', 'of']",0.21893491124260356,0.29411764705882354,24.0,0.3905325443786982,0.6846501914375218,0.32840236686390534,0.1702127659574468,0.11382113821138211,0.14285714285714285,0.0,0.5284,0.39909703989941103
2149,holtty01,2016,CIN,Tyler,Holt,106.0,42.0,179.0,0.0,13.0,4.0,21.0,5.0,3.0,3.0,23.0,48.0,0.0,2.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,23.0,70.0,0.0,of,"['lf', 'cf', 'rf', 'of']",0.2346368715083799,0.32682926829268294,34.0,0.29608938547486036,0.6229186537675433,0.35195530726256985,0.0,0.17073170731707318,0.09774436090225563,0.06451612903225806,0.5644,0.38658437154779
1504,fraziad01,2016,PIT,Adam,Frazier,66.0,44.0,146.0,2.0,11.0,4.0,21.0,8.0,1.0,1.0,12.0,26.0,0.0,1.0,0.0,1,0.0,0.0,0.0,17.0,5.0,0.0,20.0,1.0,16.0,35.0,0.0,of,"['2b', 'lf', 'rf', 'of']",0.3013698630136986,0.35625,33.0,0.410958904109589,0.7672089041095891,0.4520547945205479,0.0425531914893617,0.17073170731707318,0.08270676691729323,0.06451612903225806,0.4456,0.3620778897816236
3861,reddijo01,2016,OAK,Josh,Reddick,47.0,40.0,155.0,2.0,9.0,3.0,20.0,6.0,0.0,3.0,11.0,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,2.0,rf,"['rf', 'of']",0.25806451612903225,0.3072289156626506,32.0,0.33548387096774196,0.6427127866303926,0.3870967741935484,0.0425531914893617,0.16260162601626016,0.06766917293233082,0.04838709677419355,0.478,0.338571157751922
2761,mahtomi01,2016,TBA,Mikie,Mahtook,65.0,36.0,185.0,3.0,11.0,0.0,16.0,9.0,0.0,1.0,7.0,68.0,0.0,2.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,18.0,61.0,1.0,of,"['lf', 'cf', 'rf', 'of']",0.1945945945945946,0.23076923076923078,24.0,0.2918918918918919,0.5226611226611226,0.2918918918918919,0.06382978723404255,0.13008130081300814,0.08270676691729323,0.0,0.5860000000000001,0.3331467116577543
2017,heisech01,2016,WAS,Chris,Heisey,83.0,30.0,139.0,9.0,17.0,0.0,18.0,3.0,1.0,1.0,13.0,44.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,16.0,44.0,1.0,of,"['lf', 'rf', 'of']",0.2158273381294964,0.2903225806451613,17.0,0.4460431654676259,0.7363657461127873,0.3237410071942446,0.19148936170212766,0.14634146341463414,0.12781954887218044,0.0,0.4204,0.3318601366494117
3874,refsnro01,2016,NYA,Rob,Refsnyder,58.0,38.0,152.0,0.0,12.0,2.0,25.0,9.0,0.0,1.0,18.0,30.0,2.0,1.0,0.0,3,0.0,0.0,25.0,8.0,1.0,0.0,5.0,0.0,23.0,27.0,0.0,of,"['1b', 'rf', 'of']",0.25,0.3275862068965517,29.0,0.3092105263157895,0.6367967332123412,0.375,0.0,0.2032520325203252,0.09022556390977443,0.03225806451612903,0.46720000000000006,0.3273837007940781
2546,lagarju01,2016,NYN,Juan,Lagares,79.0,34.0,142.0,3.0,9.0,4.0,15.0,7.0,2.0,2.0,11.0,27.0,1.0,2.0,4.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,2.0,71.0,0.0,of,"['cf', 'of']",0.23943661971830985,0.30128205128205127,22.0,0.38028169014084506,0.6815637414228963,0.3591549295774648,0.06382978723404255,0.12195121951219512,0.06766917293233082,0.06451612903225806,0.4312,0.2919746779499113
114,amarial01,2016,SDN,Alexi,Amarista,65.0,36.0,140.0,0.0,11.0,9.0,9.0,2.0,0.0,2.0,8.0,26.0,2.0,0.0,1.0,1,1.0,0.0,0.0,28.0,5.0,12.0,5.0,0.0,5.0,10.0,0.0,2b,"['2b', 'ss', 'of']",0.2571428571428571,0.2953020134228188,34.0,0.2714285714285714,0.5667305848513902,0.3857142857142857,0.0,0.07317073170731707,0.08270676691729323,0.14516129032258066,0.42400000000000004,0.2911833036564661
301,belljo02,2016,PIT,Josh,Bell,45.0,35.0,128.0,3.0,19.0,0.0,18.0,8.0,0.0,1.0,21.0,19.0,0.0,0.0,0.0,3,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,1b,"['1b', 'rf', 'of']",0.2734375,0.3684210526315789,24.0,0.40625,0.774671052631579,0.41015625,0.06382978723404255,0.14634146341463414,0.14285714285714285,0.0,0.3808,0.29062071224701613
199,avilemi01,2016,DET,Mike,Aviles,68.0,35.0,167.0,1.0,6.0,2.0,17.0,5.0,1.0,2.0,9.0,27.0,0.0,2.0,3.0,0,0.0,0.0,0.0,10.0,9.0,6.0,8.0,1.0,32.0,39.0,1.0,of,"['2b', 'rf', 'of']",0.20958083832335328,0.25842696629213485,28.0,0.2694610778443114,0.5278880441364462,0.3143712574850299,0.02127659574468085,0.13821138211382114,0.045112781954887216,0.03225806451612903,0.5212,0.28730111864174246
3437,parkeja03,2016,SFN,Jarrett,Parker,63.0,30.0,127.0,5.0,14.0,0.0,22.0,3.0,1.0,1.0,19.0,44.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,21.0,37.0,4.0,of,"['lf', 'rf', 'of']",0.23622047244094488,0.3576158940397351,21.0,0.3937007874015748,0.7513166814413099,0.35433070866141736,0.10638297872340426,0.17886178861788618,0.10526315789473684,0.0,0.3772,0.2809531327061161
3430,paredji01,2016,TOR,Jimmy,Paredes,76.0,31.0,143.0,4.0,17.0,0.0,13.0,7.0,0.0,1.0,5.0,44.0,0.0,0.0,1.0,1,0.0,0.0,0.0,2.0,2.0,0.0,23.0,0.0,20.0,37.0,1.0,of,"['lf', 'rf', 'of']",0.21678321678321677,0.24161073825503357,20.0,0.34965034965034963,0.5912610879053832,0.32517482517482516,0.0851063829787234,0.10569105691056911,0.12781954887218044,0.0,0.4348000000000001,0.2799206806995025
877,collity01,2016,DET,Tyler,Collins,56.0,32.0,136.0,4.0,15.0,1.0,14.0,2.0,3.0,1.0,13.0,38.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,8.0,50.0,1.0,of,"['lf', 'cf', 'of']",0.23529411764705882,0.304635761589404,23.0,0.38235294117647056,0.6869887027658745,0.35294117647058826,0.0851063829787234,0.11382113821138211,0.11278195488721804,0.016129032258064516,0.4096000000000001,0.278847358896528
851,coghlch01,2016,OAK,Chris,Coghlan,51.0,23.0,158.0,5.0,14.0,1.0,14.0,5.0,0.0,1.0,13.0,47.0,1.0,1.0,0.0,0,0.0,0.0,6.0,20.0,18.0,0.0,29.0,0.0,18.0,46.0,2.0,of,"['2b', '3b', 'lf', 'rf', 'of']",0.14556962025316456,0.21511627906976744,13.0,0.2721518987341772,0.48726817780394466,0.21835443037974683,0.10638297872340426,0.11382113821138211,0.10526315789473684,0.016129032258064516,0.4888,0.2737039204740331
158,arciaos01,2016,TBA,Oswaldo,Arcia,48.0,27.0,148.0,6.0,16.0,0.0,10.0,5.0,0.0,0.0,12.0,61.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,39.0,56.0,4.0,of,"['lf', 'rf', 'of']",0.18243243243243243,0.2484472049689441,16.0,0.33783783783783783,0.586285042806782,0.2736486486486487,0.1276595744680851,0.08130081300813008,0.12030075187969924,0.0,0.4528,0.27299755200846615
571,byrdma01,2016,CLE,Marlon,Byrd,34.0,31.0,115.0,5.0,19.0,0.0,11.0,6.0,0.0,0.0,11.0,38.0,1.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,21.0,31.0,1.0,of,"['lf', 'rf', 'of']",0.26956521739130435,0.32558139534883723,20.0,0.45217391304347826,0.7777553083923154,0.4043478260869565,0.10638297872340426,0.08943089430894309,0.14285714285714285,0.0,0.334,0.24816829322013323
4674,tolesan01,2016,LAN,Andrew,Toles,48.0,33.0,105.0,3.0,16.0,1.0,19.0,9.0,1.0,1.0,8.0,25.0,2.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,8.0,32.0,0.0,of,"['lf', 'of']",0.3142857142857143,0.3652173913043478,20.0,0.5047619047619047,0.8699792960662526,0.4714285714285714,0.06382978723404255,0.15447154471544716,0.12030075187969924,0.016129032258064516,0.29800000000000004,0.24619558687971582
76,almoral01,2016,CHN,Albert,Almora,47.0,31.0,112.0,3.0,14.0,0.0,14.0,9.0,1.0,0.0,5.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,2.0,41.0,0.0,of,"['cf', 'of']",0.2767857142857143,0.3076923076923077,18.0,0.45535714285714285,0.7630494505494505,0.41517857142857145,0.06382978723404255,0.11382113821138211,0.10526315789473684,0.0,0.32320000000000004,0.2256235460212545
