,playerID,yearID,LastOfteamID,nameFirst,nameLast,G,H,AB,HR,RBI,SB,R,2B,3B,CS,BB,SO,IBB,HBP,SH,SF,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,prim_pos,other_pos,BA,OBP,1B,SLG,OPS,BA_Scaled,HR_Scaled,R_Scaled,RBI_Scaled,SB_Scaled,Penalty,AdjStars
461,bregmal01,2016,HOU,Alex,Bregman,49.0,53.0,201.0,8.0,34.0,2.0,31.0,13.0,3.0,0.0,15.0,52.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3.0,40.0,6.0,1.0,0.0,0.0,1.0,3.0,3b,['3b'],0.263681592039801,0.31336405529953915,29.0,0.47761194029850745,0.7909759955980467,0.3955223880597015,0.1702127659574468,0.25203252032520324,0.2556390977443609,0.03225806451612903,0.6436,0.7116058888375887
288,beckhgo01,2016,SFN,Gordon,Beckham,85.0,52.0,240.0,5.0,30.0,1.0,25.0,16.0,1.0,0.0,26.0,50.0,1.0,4.0,0.0,3,0.0,0.0,0.0,51.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,2b,"['2b', '3b', 'ss']",0.21666666666666667,0.30036630036630035,30.0,0.3541666666666667,0.654532967032967,0.325,0.10638297872340426,0.2032520325203252,0.22556390977443608,0.016129032258064516,0.784,0.6870411153685644
1010,darnach01,2016,ATL,Chase,d'Arnaud,84.0,57.0,233.0,1.0,21.0,9.0,24.0,14.0,2.0,3.0,23.0,50.0,1.0,3.0,0.0,3,0.0,0.0,0.0,10.0,19.0,21.0,8.0,4.0,1.0,13.0,0.0,ss,"['2b', '3b', 'ss', 'of']",0.2446351931330472,0.31679389312977096,40.0,0.33476394849785407,0.6515578416276251,0.36695278969957085,0.02127659574468085,0.1951219512195122,0.15789473684210525,0.14516129032258066,0.7588,0.6726059076730277
2331,johnsch05,2016,MIA,Chris,Johnson,113.0,54.0,243.0,5.0,24.0,0.0,20.0,11.0,0.0,0.0,19.0,78.0,2.0,1.0,1.0,0,0.0,0.0,81.0,0.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,1b,"['1b', '3b']",0.2222222222222222,0.2813688212927757,38.0,0.3292181069958848,0.6105869282886605,0.3333333333333333,0.10638297872340426,0.16260162601626016,0.18045112781954886,0.0,0.7948,0.6221448535713959
4781,uribeju01,2016,CLE,Juan,Uribe,73.0,49.0,238.0,7.0,25.0,0.0,19.0,9.0,0.0,0.0,15.0,49.0,1.0,3.0,0.0,3,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,3b,['3b'],0.20588235294117646,0.25868725868725867,33.0,0.3319327731092437,0.5906200317965024,0.3088235294117647,0.14893617021276595,0.15447154471544716,0.18796992481203006,0.0,0.7768,0.6215962681972798
1572,garcigr01,2016,SLN,Greg,Garcia,99.0,59.0,214.0,3.0,17.0,1.0,33.0,11.0,0.0,1.0,38.0,50.0,4.0,4.0,0.0,1,0.0,0.0,0.0,26.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,3b,"['2b', '3b', 'ss']",0.2757009345794392,0.39299610894941633,45.0,0.3691588785046729,0.7621549874540892,0.41355140186915884,0.06382978723404255,0.2682926829268293,0.12781954887218044,0.016129032258064516,0.6904,0.6141953416618543
3297,nunezed02,2016,SFN,Eduardo,Nunez,50.0,49.0,182.0,4.0,20.0,13.0,24.0,9.0,3.0,4.0,14.0,30.0,3.0,2.0,0.0,1,0.0,0.0,0.0,6.0,81.0,55.0,0.0,0.0,0.0,0.0,6.0,3b,"['3b', 'ss']",0.2692307692307692,0.32663316582914576,33.0,0.4175824175824176,0.7442155834115634,0.40384615384615385,0.0851063829787234,0.1951219512195122,0.15037593984962405,0.20967741935483872,0.5752,0.6005823377375399
1797,gosseph01,2016,ARI,Philip,Gosselin,122.0,61.0,220.0,2.0,13.0,3.0,26.0,12.0,1.0,0.0,15.0,46.0,0.0,1.0,2.0,2,0.0,0.0,6.0,35.0,10.0,0.0,2.0,0.0,1.0,3.0,1.0,2b,"['2b', '3b']",0.2772727272727273,0.3235294117647059,46.0,0.36818181818181817,0.691711229946524,0.41590909090909095,0.0425531914893617,0.21138211382113822,0.09774436090225563,0.04838709677419355,0.712,0.5809748079739805
1669,gillaco01,2016,SFN,Conor,Gillaspie,101.0,50.0,191.0,6.0,25.0,1.0,24.0,8.0,4.0,2.0,12.0,28.0,3.0,1.0,0.0,1,0.0,0.0,7.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,3b,['3b'],0.2617801047120419,0.3073170731707317,32.0,0.4397905759162304,0.7471076490869621,0.39267015706806285,0.1276595744680851,0.1951219512195122,0.18796992481203006,0.016129032258064516,0.6076,0.5587189687581285
1073,dejesiv02,2016,CIN,Ivan,De Jesus,104.0,56.0,221.0,1.0,20.0,3.0,21.0,10.0,0.0,1.0,17.0,51.0,1.0,2.0,2.0,1,0.0,0.0,12.0,22.0,14.0,30.0,1.0,0.0,0.0,1.0,0.0,ss,"['1b', '2b', '3b', 'ss']",0.25339366515837103,0.3112033195020747,45.0,0.31221719457013575,0.6234205140722104,0.38009049773755654,0.02127659574468085,0.17073170731707318,0.15037593984962405,0.04838709677419355,0.7156,0.5516287308599905
21,adamecr01,2016,COL,Cristhian,Adames,121.0,49.0,225.0,2.0,17.0,2.0,25.0,7.0,3.0,3.0,24.0,47.0,0.0,4.0,3.0,0,0.0,0.0,0.0,11.0,11.0,47.0,0.0,0.0,0.0,0.0,0.0,ss,"['2b', '3b', 'ss']",0.21777777777777776,0.30434782608695654,37.0,0.3022222222222222,0.6065700483091787,0.32666666666666666,0.0425531914893617,0.2032520325203252,0.12781954887218044,0.03225806451612903,0.7300000000000001,0.534761137967204
362,blancan01,2016,PHI,Andres,Blanco,90.0,48.0,190.0,4.0,21.0,2.0,26.0,15.0,1.0,3.0,11.0,41.0,0.0,7.0,0.0,1,0.0,0.0,19.0,20.0,21.0,10.0,1.0,0.0,0.0,1.0,0.0,3b,"['1b', '2b', '3b', 'ss']",0.25263157894736843,0.3157894736842105,28.0,0.4052631578947368,0.7210526315789474,0.37894736842105264,0.0851063829787234,0.21138211382113822,0.15789473684210525,0.03225806451612903,0.604,0.5228155546138057
4914,wallabr01,2016,SDN,Brett,Wallace,119.0,41.0,217.0,6.0,20.0,0.0,19.0,10.0,0.0,0.0,29.0,83.0,3.0,9.0,0.0,1,0.0,0.0,20.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,3.0,3b,"['1b', '3b']",0.1889400921658986,0.30859375,25.0,0.31797235023041476,0.6265661002304148,0.2834101382488479,0.1276595744680851,0.15447154471544716,0.15037593984962405,0.0,0.7012,0.5020011387341414
3605,petitgr01,2016,LAA,Gregorio,Petit,89.0,50.0,204.0,2.0,17.0,1.0,21.0,13.0,1.0,1.0,15.0,51.0,1.0,1.0,2.0,1,0.0,0.0,0.0,50.0,10.0,32.0,6.0,0.0,1.0,7.0,3.0,2b,"['2b', '3b', 'ss']",0.24509803921568626,0.2986425339366516,34.0,0.3480392156862745,0.646681749622926,0.36764705882352944,0.0425531914893617,0.17073170731707318,0.12781954887218044,0.016129032258064516,0.6544,0.47436182456468096
4019,rojasmi02,2016,MIA,Miguel,Rojas,123.0,48.0,194.0,1.0,14.0,2.0,27.0,12.0,0.0,1.0,11.0,27.0,2.0,1.0,6.0,2,0.0,0.0,41.0,45.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,2b,"['1b', '2b', '3b', 'ss']",0.24742268041237114,0.28846153846153844,35.0,0.3247422680412371,0.6132038065027756,0.3711340206185567,0.02127659574468085,0.21951219512195122,0.10526315789473684,0.03225806451612903,0.6184,0.46345619056132015
4039,rominan01,2016,DET,Andrew,Romine,109.0,41.0,174.0,2.0,16.0,8.0,21.0,5.0,2.0,0.0,13.0,38.0,0.0,4.0,3.0,0,1.0,0.0,20.0,12.0,44.0,14.0,1.0,22.0,2.0,25.0,4.0,3b,"['1b', '2b', '3b', 'ss', 'cf', 'of']",0.23563218390804597,0.3036649214659686,32.0,0.3218390804597701,0.6255040019257387,0.35344827586206895,0.0425531914893617,0.17073170731707318,0.12030075187969924,0.12903225806451613,0.5464,0.44589856327238975
1209,drewst01,2016,WAS,Stephen,Drew,70.0,38.0,143.0,8.0,21.0,0.0,24.0,11.0,1.0,1.0,16.0,31.0,0.0,2.0,0.0,4,0.0,0.0,0.0,21.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,2b,"['2b', '3b', 'ss']",0.26573426573426573,0.3393939393939394,18.0,0.5244755244755245,0.863869463869464,0.3986013986013986,0.1702127659574468,0.1951219512195122,0.15789473684210525,0.0,0.4348000000000001,0.4008120547193773
4702,torrero01,2016,NYA,Ronald,Torreyes,72.0,40.0,155.0,1.0,12.0,2.0,20.0,7.0,4.0,1.0,10.0,20.0,0.0,1.0,1.0,1,0.0,0.0,0.0,14.0,34.0,15.0,0.0,0.0,2.0,2.0,4.0,3b,"['2b', '3b', 'ss']",0.25806451612903225,0.30538922155688625,28.0,0.3741935483870968,0.679582769943983,0.3870967741935484,0.02127659574468085,0.16260162601626016,0.09022556390977443,0.03225806451612903,0.478,0.33147322245382776
5072,wrighda03,2016,NYN,David,Wright,37.0,31.0,137.0,7.0,14.0,3.0,18.0,8.0,0.0,2.0,26.0,55.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3b,['3b'],0.22627737226277372,0.3496932515337423,16.0,0.43795620437956206,0.7876494559133044,0.3394160583941606,0.14893617021276595,0.14634146341463414,0.10526315789473684,0.04838709677419355,0.4132,0.32574371877251096
1441,flahery01,2016,BAL,Ryan,Flaherty,74.0,34.0,157.0,3.0,15.0,2.0,16.0,7.0,0.0,0.0,17.0,48.0,1.0,0.0,1.0,1,1.0,0.0,7.0,1.0,40.0,13.0,3.0,0.0,6.0,9.0,0.0,3b,"['3b', 'ss']",0.21656050955414013,0.2914285714285714,24.0,0.3184713375796178,0.6098999090081892,0.32484076433121023,0.06382978723404255,0.13008130081300814,0.11278195488721804,0.03225806451612903,0.4852000000000001,0.3220718161884363
2567,lasteto01,2016,CHN,Tommy,La Stella,74.0,40.0,148.0,2.0,11.0,0.0,17.0,12.0,1.0,1.0,18.0,27.0,1.0,2.0,0.0,0,0.0,0.0,0.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3b,['3b'],0.2702702702702703,0.35714285714285715,25.0,0.40540540540540543,0.7625482625482626,0.40540540540540543,0.0425531914893617,0.13821138211382114,0.08270676691729323,0.0,0.4528,0.30286739055523915
851,coghlch01,2016,OAK,Chris,Coghlan,51.0,23.0,158.0,5.0,14.0,1.0,14.0,5.0,0.0,1.0,13.0,47.0,1.0,1.0,0.0,0,0.0,0.0,6.0,20.0,18.0,0.0,29.0,0.0,18.0,46.0,2.0,of,"['2b', '3b', 'lf', 'rf', 'of']",0.14556962025316456,0.21511627906976744,13.0,0.2721518987341772,0.48726817780394466,0.21835443037974683,0.10638297872340426,0.11382113821138211,0.10526315789473684,0.016129032258064516,0.4888,0.2737039204740331
1800,gourryu01,2016,HOU,Yulieski,Gurriel,36.0,34.0,130.0,3.0,15.0,1.0,13.0,7.0,0.0,1.0,5.0,12.0,0.0,1.0,0.0,1,0.0,0.0,5.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,7.0,3b,['3b'],0.26153846153846155,0.291970802919708,24.0,0.38461538461538464,0.6765861875350927,0.39230769230769236,0.06382978723404255,0.10569105691056911,0.11278195488721804,0.016129032258064516,0.388,0.2680069351558636
896,colonch01,2016,KCA,Christian,Colon,54.0,34.0,147.0,1.0,13.0,0.0,13.0,6.0,0.0,1.0,11.0,31.0,0.0,2.0,1.0,0,0.0,0.0,0.0,32.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,2b,"['2b', '3b']",0.23129251700680273,0.29375,27.0,0.2925170068027211,0.5862670068027211,0.34693877551020413,0.02127659574468085,0.10569105691056911,0.09774436090225563,0.0,0.44920000000000004,0.25678553444921526
3161,moustmi01,2016,KCA,Mike,Moustakas,27.0,25.0,104.0,7.0,13.0,0.0,12.0,6.0,0.0,1.0,9.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3b,['3b'],0.2403846153846154,0.3008849557522124,12.0,0.5,0.8008849557522124,0.36057692307692313,0.14893617021276595,0.0975609756097561,0.09774436090225563,0.0,0.2944,0.20749854573362073
852,coghlch01,2016,OAK,Chris,Coghlan,48.0,26.0,103.0,1.0,16.0,1.0,21.0,7.0,2.0,0.0,22.0,26.0,2.0,2.0,0.0,1,0.0,0.0,6.0,20.0,18.0,0.0,29.0,0.0,18.0,46.0,2.0,of,"['2b', '3b', 'lf', 'rf', 'of']",0.2524271844660194,0.390625,16.0,0.3883495145631068,0.7789745145631068,0.3786407766990291,0.02127659574468085,0.17073170731707318,0.12030075187969924,0.016129032258064516,0.29080000000000006,0.2056185336216975
2107,hillaa01,2016,MIL,Aaron,Hill,47.0,27.0,124.0,2.0,9.0,0.0,14.0,3.0,0.0,0.0,11.0,16.0,2.0,1.0,0.0,0,0.0,0.0,0.0,24.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,3b,"['2b', '3b']",0.21774193548387097,0.2867647058823529,22.0,0.2903225806451613,0.5770872865275143,0.3266129032258065,0.0425531914893617,0.11382113821138211,0.06766917293233082,0.0,0.36640000000000006,0.20176050710669408
3525,penara02,2016,SFN,Ramiro,Pena,30.0,26.0,87.0,1.0,10.0,0.0,9.0,6.0,1.0,0.0,2.0,16.0,1.0,2.0,0.0,0,0.0,0.0,0.0,17.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2b,"['2b', '3b']",0.2988505747126437,0.32967032967032966,18.0,0.42528735632183906,0.7549576859921687,0.4482758620689656,0.02127659574468085,0.07317073170731707,0.07518796992481203,0.0,0.23320000000000002,0.14409688238275487
1234,duffyma01,2016,TBA,Matt,Duffy,21.0,21.0,76.0,1.0,7.0,0.0,9.0,3.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,70.0,18.0,0.0,0.0,0.0,0.0,1.0,3b,"['3b', 'ss']",0.27631578947368424,0.3,17.0,0.35526315789473684,0.6552631578947368,0.4144736842105264,0.02127659574468085,0.07317073170731707,0.05263157894736842,0.0,0.1936,0.10871658154207522
211,aybarer01,2016,DET,Erick,Aybar,29.0,20.0,80.0,1.0,8.0,0.0,7.0,5.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0,0.0,0.0,0.0,7.0,12.0,104.0,0.0,0.0,0.0,0.0,0.0,ss,"['3b', 'ss']",0.25,0.34065934065934067,14.0,0.35,0.6906593406593406,0.375,0.02127659574468085,0.056910569105691054,0.06015037593984962,0.0,0.20800000000000002,0.10677420848436608
2957,mcgehca01,2016,DET,Casey,McGehee,30.0,21.0,92.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,14.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3b,['3b'],0.22826086956521738,0.2604166666666667,20.0,0.2391304347826087,0.4995471014492754,0.3423913043478261,0.0,0.032520325203252036,0.007518796992481203,0.0,0.25120000000000003,0.09606652314774212
927,cowarka01,2016,LAA,Kaleb,Cowart,31.0,15.0,85.0,1.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,1,0.0,0.0,1.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3b,"['2b', '3b']",0.17647058823529413,0.1839080459770115,10.0,0.25882352941176473,0.4427315753887762,0.26470588235294124,0.02127659574468085,0.06504065040650407,0.06015037593984962,0.0,0.226,0.09292521200433852
3940,riverya01,2016,MIL,Yadiel,Rivera,35.0,14.0,66.0,0.0,3.0,0.0,12.0,4.0,0.0,0.0,2.0,20.0,0.0,0.0,3.0,0,0.0,0.0,0.0,13.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,3b,"['2b', '3b']",0.21212121212121213,0.23529411764705882,10.0,0.2727272727272727,0.5080213903743316,0.31818181818181823,0.0,0.0975609756097561,0.022556390977443608,0.0,0.15760000000000002,0.06907595151959724
2426,kellyty01,2016,NYN,Ty,Kelly,39.0,14.0,58.0,1.0,7.0,0.0,9.0,1.0,1.0,0.0,11.0,9.0,0.0,0.0,0.0,2,0.0,0.0,1.0,2.0,10.0,0.0,8.0,1.0,1.0,10.0,0.0,3b,"['3b', 'of']",0.2413793103448276,0.352112676056338,11.0,0.3448275862068966,0.6969402622632346,0.36206896551724144,0.02127659574468085,0.07317073170731707,0.05263157894736842,0.0,0.1288,0.06557824590285909
4610,tayloch03,2016,SEA,Chris,Taylor,36.0,13.0,61.0,1.0,7.0,0.0,8.0,2.0,2.0,0.0,4.0,15.0,1.0,0.0,0.0,0,0.0,0.0,0.0,7.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,3b,['3b'],0.21311475409836064,0.26153846153846155,8.0,0.36065573770491804,0.6221941992433796,0.319672131147541,0.02127659574468085,0.06504065040650407,0.05263157894736842,0.0,0.1396,0.06402348549195477
2064,hernama02,2016,BOS,Marco,Hernandez,40.0,15.0,51.0,1.0,5.0,1.0,11.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,2b,"['2b', '3b']",0.29411764705882354,0.35714285714285715,13.0,0.37254901960784315,0.7296918767507004,0.44117647058823534,0.02127659574468085,0.08943089430894309,0.03759398496240601,0.016129032258064516,0.10360000000000001,0.06274088290653738
4143,rutlejo01,2016,BOS,Josh,Rutledge,28.0,13.0,49.0,0.0,3.0,2.0,9.0,6.0,0.0,0.0,6.0,19.0,0.0,0.0,1.0,0,0.0,0.0,0.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,3b,['3b'],0.2653061224489796,0.34545454545454546,7.0,0.3877551020408163,0.7332096474953618,0.39795918367346944,0.0,0.07317073170731707,0.022556390977443608,0.03225806451612903,0.1,0.05259443708743592
45,alberha01,2016,TEX,Hanser,Alberto,35.0,8.0,56.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0,0.0,0.0,4.0,6.0,11.0,9.0,0.0,0.0,0.0,0.0,6.0,3b,['3b'],0.14285714285714285,0.14285714285714285,7.0,0.16071428571428573,0.3035714285714286,0.21428571428571427,0.0,0.016260162601626018,0.03759398496240601,0.016129032258064516,0.12160000000000001,0.034567097523509796
4638,tejadru01,2016,SLN,Ruben,Tejada,23.0,6.0,34.0,0.0,3.0,0.0,6.0,2.0,0.0,0.0,2.0,8.0,0.0,1.0,0.0,3,1.0,0.0,0.0,4.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,3b,['3b'],0.17647058823529413,0.225,4.0,0.23529411764705882,0.46029411764705885,0.26470588235294124,0.0,0.04878048780487805,0.022556390977443608,0.0,0.1,0.03360427611352629
4637,tejadru01,2016,SLN,Ruben,Tejada,13.0,5.0,32.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0,1.0,0.0,0.0,4.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,3b,['3b'],0.15625,0.2702702702702703,2.0,0.25,0.5202702702702703,0.234375,0.0,0.024390243902439025,0.015037593984962405,0.0,0.1,0.027380283788740148
4915,walshco02,2016,MIL,Colin,Walsh,38.0,4.0,47.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,15.0,22.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,3b,['3b'],0.0851063829787234,0.31746031746031744,3.0,0.10638297872340426,0.4238432961837217,0.12765957446808512,0.0,0.032520325203252036,0.015037593984962405,0.0,0.1,0.017521749365629957
287,beckhgo01,2016,SFN,Gordon,Beckham,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,51.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,2b,"['2b', '3b', 'ss']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.0,0.1,0.0007518796992481203
